Customer ID,Count,Country,State,City,Zip Code,Latitude,Longitude,County_Code
8970-ANWXO,1,United States,California,Sacramento,95835,38.685069,-121.543709,67.0
9480-BQJEI,1,United States,California,Sacramento,95837,38.691607,-121.602284,67.0
6979-TNDEU,1,United States,California,Sacramento,95841,38.660442,-121.346321,67.0
9777-WJJPR,1,United States,California,Sacramento,95842,38.687367,-121.34848,67.0
9495-SKLKD,1,United States,California,Marysville,95901,39.19514,-121.503883,115.0
5067-DGXLL,1,United States,California,Alleghany,95910,39.467828,-120.841386,91.0
6281-FKEWS,1,United States,California,Berry Creek,95916,39.657228,-121.37778,7.0
8898-KASCD,1,United States,California,Biggs,95917,39.457388,-121.818201,7.0
9242-TKFSV,1,United States,California,Browns Valley,95918,39.292334,-121.320597,115.0
0743-HNPFG,1,United States,California,Butte City,95920,39.449794,-121.936372,21.0
5035-PGZXH,1,United States,California,Chico,95926,39.745712,-121.84333,7.0
8695-WDYEA,1,United States,California,Chico,95928,39.681488,-121.83721,7.0
6543-JXSOO,1,United States,California,Clipper Mills,95930,39.562239,-121.14836,7.0
8605-ITULD,1,United States,California,Crescent Mills,95934,40.080342,-120.957805,63.0
6416-YJTTB,1,United States,California,Downieville,95936,39.578792,-120.780786,91.0
4472-VESGY,1,United States,California,Durham,95938,39.607831,-121.777959,7.0
3195-TQDZX,1,United States,California,Elk Creek,95939,39.53222,-122.594879,21.0
3128-YOVTD,1,United States,California,Forbestown,95941,39.531028,-121.24807,7.0
7041-TXQJH,1,United States,California,Goodyears Bar,95944,39.564113,-120.868836,91.0
5014-GSOUQ,1,United States,California,Grass Valley,95945,39.194539,-120.988066,57.0
5724-BIDBU,1,United States,California,Penn Valley,95946,39.203817,-121.19584,57.0
1769-GRUIK,1,United States,California,Gridley,95948,39.346898,-121.759537,7.0
8819-WFGGJ,1,United States,California,Grimes,95950,39.033058,-121.895718,11.0
7427-AUFPY,1,United States,California,Hamilton City,95951,39.732767,-122.042298,21.0
7898-PDWQE,1,United States,California,Maxwell,95955,39.281194,-122.226568,11.0
9972-EWRJS,1,United States,California,Meadow Valley,95956,39.937017,-121.058043,63.0
9314-IJWSQ,1,United States,California,Meridian,95957,39.068071,-121.832638,101.0
5799-JRCZO,1,United States,California,North San Juan,95960,39.423046,-120.984472,57.0
1921-KYSAY,1,United States,California,Olivehurst,95961,39.082568,-121.55325,115.0
6198-RTPMF,1,United States,California,Oregon House,95962,39.342587,-121.249833,115.0
2924-KHUVI,1,United States,California,Orland,95963,39.748037,-122.302169,21.0
1925-GMVBW,1,United States,California,Oroville,95965,39.624561,-121.552866,7.0
6184-DYUOB,1,United States,California,Palermo,95968,39.435756,-121.552071,7.0
9207-ZPANB,1,United States,California,Paradise,95969,39.69676,-121.644379,7.0
9327-QSDED,1,United States,California,Quincy,95971,39.971228,-121.041166,63.0
1656-DRSMG,1,United States,California,Chico,95973,39.903272,-121.843567,7.0
3012-VFFMN,1,United States,California,Richvale,95974,39.495768,-121.747472,7.0
2984-AFWNC,1,United States,California,Rough And Ready,95975,39.225634,-121.156163,57.0
0640-YJTPY,1,United States,California,Smartsville,95977,39.176595,-121.291692,57.0
8096-LOIST,1,United States,California,Stirling City,95978,39.904002,-121.527823,7.0
9764-REAFF,1,United States,California,Stonyford,95979,39.288127,-122.415841,11.0
7107-UBYKY,1,United States,California,Sutter,95982,39.172777,-121.805845,101.0
4881-GQJTW,1,United States,California,Taylorsville,95983,40.053684,-120.743116,63.0
7876-DNYAP,1,United States,California,Washington,95986,39.34128,-120.786867,57.0
2882-WDTBA,1,United States,California,Willows,95988,39.493991,-122.286363,21.0
2091-GPPIQ,1,United States,California,Yuba City,95991,39.02741,-121.614982,101.0
5071-FBJFS,1,United States,California,Redding,96001,40.587919,-122.464732,89.0
2796-UUZZO,1,United States,California,Redding,96002,40.527834,-122.318749,89.0
2429-AYKKO,1,United States,California,Redding,96003,40.677649,-122.29467,89.0
9798-OPFEM,1,United States,California,Adin,96006,41.171578,-120.913161,49.0
3794-NFNCH,1,United States,California,Bella Vista,96008,40.722733,-122.109666,89.0
5193-QLVZB,1,United States,California,Bieber,96009,41.083464,-121.107929,35.0
7114-AEOZE,1,United States,California,Big Bar,96010,40.775272,-123.287414,105.0
5522-NYKPB,1,United States,California,Burney,96013,40.946785,-121.719489,89.0
6518-KZXCB,1,United States,California,Cassel,96016,40.936285,-121.572692,89.0
2245-ADZFJ,1,United States,California,Castella,96017,41.121108,-122.336613,89.0
7776-QGYJC,1,United States,California,Shasta Lake,96019,40.692523,-122.369876,89.0
9313-QOLTZ,1,United States,California,Chester,96020,40.243494,-121.154733,63.0
4672-FOTSD,1,United States,California,Dorris,96023,41.949216,-122.050062,93.0
9818-XQCUV,1,United States,California,Dunsmuir,96025,41.212695,-122.392067,93.0
7338-ERIVA,1,United States,California,Etna,96027,41.405193,-123.008567,93.0
8259-NFJTV,1,United States,California,Flournoy,96029,39.84784,-122.544556,103.0
6968-GMKPR,1,United States,California,French Gulch,96033,40.740138,-122.587476,89.0
4751-ERMAN,1,United States,California,Gazelle,96034,41.411315,-122.697236,93.0
1436-ZMJAN,1,United States,California,Gerber,96035,40.03194,-122.176023,103.0
0799-DDIHE,1,United States,California,Grenada,96038,41.599978,-122.539381,93.0
3070-FNFZQ,1,United States,California,Happy Camp,96039,41.831901,-123.487478,93.0
2812-SFXMJ,1,United States,California,Hat Creek,96040,40.789799,-121.474529,89.0
5014-WUQMG,1,United States,California,Hornbrook,96044,41.962127,-122.527696,93.0
5312-TSZVC,1,United States,California,Hyampom,96046,40.648024,-123.465088,105.0
2782-JEEBU,1,United States,California,Los Molinos,96055,40.059385,-122.091481,103.0
5127-BZENZ,1,United States,California,Mcarthur,96056,41.10831,-121.360362,89.0
2720-FVBQP,1,United States,California,Mccloud,96057,41.251322,-122.105209,93.0
4522-XRWWI,1,United States,California,Manton,96059,40.426679,-121.850421,103.0
3766-EJLFL,1,United States,California,Mill Creek,96061,40.331975,-121.460674,103.0
5939-SXWHM,1,United States,California,Millville,96062,40.531257,-122.148139,89.0
7643-RCHXS,1,United States,California,Montgomery Creek,96065,40.877552,-121.885884,89.0
8246-SHFGA,1,United States,California,Mount Shasta,96067,41.33832,-122.290756,93.0
0620-XEFWH,1,United States,California,Oak Run,96069,40.689243,-122.037023,89.0
6485-QXWWE,1,United States,California,Old Station,96071,40.656287,-121.428965,89.0
7321-VGNKU,1,United States,California,Paskenta,96074,39.884395,-122.587513,103.0
5327-CNLUQ,1,United States,California,Paynes Creek,96075,40.343213,-121.815412,103.0
7552-KEYGT,1,United States,California,Platina,96076,40.367964,-122.937379,89.0
5816-JMLGY,1,United States,California,Red Bluff,96080,40.186772,-122.388361,103.0
2927-QRRQV,1,United States,California,Scott Bar,96085,41.737962,-123.07557,93.0
6265-SXWBU,1,United States,California,Shingletown,96088,40.497441,-121.827524,89.0
7941-RCJOW,1,United States,California,Tehama,96090,40.021787,-122.127576,103.0
2387-KDZQY,1,United States,California,Weaverville,96093,40.759401,-122.939337,105.0
3584-WKTTW,1,United States,California,Weed,96094,41.465121,-122.380947,93.0
3399-BMLVW,1,United States,California,Whitmore,96096,40.637105,-121.906949,89.0
1971-DTCZB,1,United States,California,Yreka,96097,41.764869,-122.671316,93.0
3374-PZLXD,1,United States,California,Blairsden Graeagle,96103,39.783747,-120.661032,63.0
3813-DHBBB,1,United States,California,Cedarville,96104,41.505916,-120.152505,49.0
2812-REYAT,1,United States,California,Chilcoot,96105,39.872961,-120.198876,63.0
6518-PPLMZ,1,United States,California,Clio,96106,39.745805,-120.580882,63.0
4939-KYYPY,1,United States,California,Coleville,96107,38.42528,-119.475741,51.0
5930-GBIWP,1,United States,California,Doyle,96109,40.012675,-120.101857,35.0
6022-KOUQO,1,United States,California,Eagleville,96110,41.280341,-120.150381,49.0
2361-UPSND,1,United States,California,Herlong,96113,40.198234,-120.18089,35.0
6035-RIIOM,1,United States,California,Janesville,96114,40.294034,-120.512622,35.0
9504-DSHWM,1,United States,California,Litchfield,96117,40.507272,-120.338228,35.0
5035-BVCXS,1,United States,California,Loyalton,96118,39.637471,-120.226338,91.0
3533-UVMOM,1,United States,California,Markleeville,96120,38.735789,-119.85798,3.0
1478-VPOAD,1,United States,California,Calpine,96124,39.672813,-120.456699,91.0
9995-HOTOH,1,United States,California,Sierra City,96125,39.600599,-120.636358,91.0
2988-PLAHS,1,United States,California,Sierraville,96126,39.559709,-120.345639,91.0
1371-OJCEK,1,United States,California,Standish,96128,40.346634,-120.386422,35.0
4999-IEZLT,1,United States,California,Susanville,96130,40.559177,-120.612113,35.0
8883-ANODQ,1,United States,California,Termo,96132,41.027281,-120.669427,35.0
2351-RRBUE,1,United States,California,Tulelake,96134,41.813521,-121.492666,93.0
5980-BDHPY,1,United States,California,Wendel,96136,40.345949,-120.081187,35.0
1498-DQNRX,1,United States,California,Westwood,96137,40.271535,-121.018087,35.0
9469-WEJBT,1,United States,California,Carnelian Bay,96140,39.227434,-120.091806,61.0
2581-VKIRT,1,United States,California,Kings Beach,96143,39.246654,-120.029273,61.0
2851-MMUTZ,1,United States,California,Tahoe Vista,96148,39.24124,-120.054765,61.0
3307-TLCUD,1,United States,California,Los Angeles,90001,33.973616,-118.24902,37.0
6625-FLENO,1,United States,California,Los Angeles,90002,33.949255,-118.246978,37.0
2967-MXRAV,1,United States,California,Los Angeles,90003,33.964131,-118.272783,37.0
8189-HBVRW,1,United States,California,Los Angeles,90005,34.059281,-118.30742,37.0
4163-KIUHY,1,United States,California,Los Angeles,90006,34.048013,-118.293953,37.0
3500-NSDOA,1,United States,California,Los Angeles,90008,34.008293,-118.346766,37.0
1171-TYKUR,1,United States,California,Los Angeles,90010,34.062125,-118.315709,37.0
1219-NNDDO,1,United States,California,Los Angeles,90015,34.039224,-118.266293,37.0
8388-DMKAE,1,United States,California,Los Angeles,90016,34.028331,-118.354338,37.0
4403-BWPAY,1,United States,California,Los Angeles,90017,34.052842,-118.264495,37.0
9659-QEQSY,1,United States,California,Los Angeles,90018,34.028735,-118.317236,37.0
5405-ZMYXQ,1,United States,California,Los Angeles,90019,34.049841,-118.33846,37.0
1442-OKRJE,1,United States,California,Los Angeles,90021,34.029043,-118.239504,37.0
4737-AQCPU,1,United States,California,Los Angeles,90022,34.02381,-118.156582,37.0
2808-CHTDM,1,United States,California,Los Angeles,90024,34.066303,-118.435479,37.0
0793-TWELN,1,United States,California,Los Angeles,90026,34.078991,-118.263804,37.0
3283-WCWXT,1,United States,California,Los Angeles,90027,34.127194,-118.295647,37.0
5451-MHQOF,1,United States,California,Los Angeles,90031,34.085807,-118.206617,37.0
4836-WNFNO,1,United States,California,Los Angeles,90032,34.078821,-118.177576,37.0
9225-BZLNZ,1,United States,California,Los Angeles,90033,34.050198,-118.210946,37.0
0354-VXMJC,1,United States,California,Los Angeles,90034,34.030578,-118.399613,37.0
4422-QVIJA,1,United States,California,Los Angeles,90035,34.051809,-118.383843,37.0
8332-OSJDW,1,United States,California,Los Angeles,90038,34.088017,-118.327168,37.0
4735-BJKOU,1,United States,California,Los Angeles,90039,34.110845,-118.259595,37.0
0274-JKUJR,1,United States,California,Los Angeles,90040,33.994524,-118.149953,37.0
5740-YHGTW,1,United States,California,Los Angeles,90041,34.137412,-118.207607,37.0
8917-SZTTJ,1,United States,California,Los Angeles,90042,34.11572,-118.192754,37.0
1696-MZVAU,1,United States,California,Los Angeles,90043,33.988543,-118.334081,37.0
7359-WWYJV,1,United States,California,Los Angeles,90044,33.952714,-118.292061,37.0
4906-ZHGPK,1,United States,California,Los Angeles,90046,34.108455,-118.362081,37.0
3795-GWTRD,1,United States,California,Los Angeles,90048,34.072945,-118.37267,37.0
1298-PHBTI,1,United States,California,Los Angeles,90049,34.091829,-118.491244,37.0
6223-DHJGV,1,United States,California,Los Angeles,90056,33.987945,-118.370442,37.0
6961-MJKBO,1,United States,California,Los Angeles,90057,34.061918,-118.277939,37.0
8158-WPEZG,1,United States,California,Los Angeles,90061,33.92128,-118.274186,37.0
0727-BNRLG,1,United States,California,Los Angeles,90064,34.037251,-118.423573,37.0
6435-SRWBJ,1,United States,California,Los Angeles,90068,34.137411,-118.328915,37.0
9964-WBQDJ,1,United States,California,West Hollywood,90069,34.093781,-118.381061,37.0
6303-KFWSL,1,United States,California,Los Angeles,90071,34.052917,-118.255178,37.0
1702-CCFNJ,1,United States,California,Los Angeles,90077,34.102084,-118.451629,37.0
8932-CZHRQ,1,United States,California,Bell Gardens,90201,33.970343,-118.171368,37.0
0386-CWRGM,1,United States,California,Beverly Hills,90210,34.099891,-118.414338,37.0
5515-RUGKN,1,United States,California,Beverly Hills,90211,34.063947,-118.383001,37.0
0404-AHASP,1,United States,California,Beverly Hills,90212,34.062095,-118.401508,37.0
7279-NMVJC,1,United States,California,Compton,90220,33.88151,-118.234451,37.0
2081-VEYEH,1,United States,California,Compton,90221,33.885811,-118.206459,37.0
9060-HJJRW,1,United States,California,Culver City,90232,34.019323,-118.391902,37.0
2587-YNLES,1,United States,California,Downey,90240,33.956228,-118.120993,37.0
7398-SKNQZ,1,United States,California,Downey,90241,33.940884,-118.128628,37.0
1958-RNRKS,1,United States,California,El Segundo,90245,33.917145,-118.401554,37.0
5136-RGMZO,1,United States,California,Gardena,90247,33.890853,-118.297967,37.0
8345-MVDYC,1,United States,California,Gardena,90248,33.876482,-118.284077,37.0
8226-BXGES,1,United States,California,Gardena,90249,33.90139,-118.315697,37.0
1015-OWJKI,1,United States,California,Lawndale,90260,33.88856,-118.351813,37.0
2040-XBAVJ,1,United States,California,Malibu,90263,34.037037,-118.705803,37.0
8887-IPQNC,1,United States,California,Manhattan Beach,90266,33.889632,-118.39737,37.0
8646-JCOMS,1,United States,California,Maywood,90270,33.988572,-118.186565,37.0
1222-KJNZD,1,United States,California,Palos Verdes Peninsula,90274,33.788208,-118.404955,37.0
0106-GHRQR,1,United States,California,Rancho Palos Verdes,90275,33.753146,-118.367459,37.0
3768-VHXQO,1,United States,California,Redondo Beach,90278,33.873395,-118.37019,37.0
8952-WCVCD,1,United States,California,South Gate,90280,33.944624,-118.192615,37.0
2418-TPEUN,1,United States,California,Topanga,90290,34.115192,-118.61017,37.0
3963-RYFNS,1,United States,California,Venice,90291,33.991782,-118.479229,37.0
8540-ZQGEA,1,United States,California,Playa Del Rey,90293,33.947305,-118.439841,37.0
4137-JOPHL,1,United States,California,Inglewood,90302,33.975332,-118.355252,37.0
7801-CEDNV,1,United States,California,Inglewood,90304,33.936827,-118.359824,37.0
3658-QQJYD,1,United States,California,Santa Monica,90401,34.015481,-118.493231,37.0
1803-BGNBD,1,United States,California,Santa Monica,90402,34.035849,-118.503508,37.0
6950-TWMYB,1,United States,California,Santa Monica,90404,34.026334,-118.474222,37.0
5848-FHRFC,1,United States,California,Santa Monica,90405,34.005439,-118.477507,37.0
2243-FNMMI,1,United States,California,Torrance,90501,33.833699,-118.314387,37.0
2511-MORQY,1,United States,California,Torrance,90502,33.833181,-118.292062,37.0
5356-KZCKT,1,United States,California,Torrance,90503,33.840399,-118.353714,37.0
9470-XCCEM,1,United States,California,Torrance,90504,33.867257,-118.330794,37.0
6519-CFDBX,1,United States,California,Torrance,90505,33.807882,-118.347957,37.0
3902-MIVLE,1,United States,California,Whittier,90601,34.007353,-118.033683,37.0
0409-WTMPL,1,United States,California,Whittier,90602,33.972119,-118.020188,37.0
8763-KIAFH,1,United States,California,Whittier,90603,33.945318,-117.992066,37.0
3669-WHAFY,1,United States,California,Whittier,90604,33.929704,-118.01208,37.0
3055-VTCGS,1,United States,California,Whittier,90605,33.960891,-118.032222,37.0
3144-KMTWZ,1,United States,California,Whittier,90606,33.976678,-118.065875,37.0
2007-QVGAW,1,United States,California,Cypress,90630,33.818477,-118.038307,59.0
5207-PLSTK,1,United States,California,La Habra,90631,33.940619,-117.9513,59.0
2155-AMQRX,1,United States,California,Norwalk,90650,33.905963,-118.08263,37.0
6181-AXXYF,1,United States,California,Pico Rivera,90660,33.989524,-118.089299,37.0
5091-HFAZW,1,United States,California,Santa Fe Springs,90670,33.933565,-118.062611,37.0
1568-LJSZU,1,United States,California,Harbor City,90710,33.798266,-118.300237,37.0
7416-CKTEP,1,United States,California,Lakewood,90715,33.841027,-118.078097,37.0
2586-CWXVV,1,United States,California,Hawaiian Gardens,90716,33.830431,-118.074071,37.0
2348-KCJLT,1,United States,California,Los Alamitos,90720,33.79499,-118.065591,59.0
8401-EMUWF,1,United States,California,Paramount,90723,33.897122,-118.164432,37.0
4193-IBKSW,1,United States,California,San Pedro,90731,33.736387,-118.284363,37.0
5377-NDTOU,1,United States,California,San Pedro,90732,33.744119,-118.31448,37.0
2474-LCNUE,1,United States,California,Sunset Beach,90742,33.719221,-118.073596,59.0
0839-QNXME,1,United States,California,Surfside,90743,33.728273,-118.085304,59.0
3506-OVLKD,1,United States,California,Wilmington,90744,33.782068,-118.262263,37.0
6650-VJONK,1,United States,California,Carson,90746,33.859171,-118.252272,37.0
2178-PMGCJ,1,United States,California,Long Beach,90802,33.752524,-118.210737,37.0
7492-TAFJD,1,United States,California,Long Beach,90803,33.760458,-118.129725,37.0
2773-MADBQ,1,United States,California,Long Beach,90804,33.783047,-118.1486,37.0
6016-LVTJQ,1,United States,California,Long Beach,90805,33.864622,-118.179626,37.0
7860-KSUGX,1,United States,California,Long Beach,90806,33.802664,-118.179971,37.0
8966-KZXXA,1,United States,California,Long Beach,90807,33.830099,-118.182239,37.0
5149-QYTTU,1,United States,California,Long Beach,90814,33.771612,-118.143866,37.0
2085-BOJKI,1,United States,California,Long Beach,90822,33.778436,-118.118648,37.0
0817-HSUSE,1,United States,California,Altadena,91001,34.196837,-118.142236,37.0
5442-PPTJY,1,United States,California,Arcadia,91006,34.137319,-118.029837,37.0
1927-QEWMY,1,United States,California,Arcadia,91007,34.128284,-118.047732,37.0
1663-MHLHE,1,United States,California,Duarte,91010,34.145695,-117.95982,37.0
4450-MDZFX,1,United States,California,Monrovia,91016,34.1528,-118.000482,37.0
6701-DHKWQ,1,United States,California,Montrose,91020,34.2112,-118.230625,37.0
7554-AKDQF,1,United States,California,Sierra Madre,91024,34.168686,-118.057505,37.0
0794-YVSGE,1,United States,California,Pasadena,91101,34.146635,-118.139225,37.0
5423-BHIXO,1,United States,California,Pasadena,91103,34.167465,-118.165327,37.0
6908-VVYHM,1,United States,California,Pasadena,91104,34.165383,-118.123752,37.0
2959-EEXWB,1,United States,California,Pasadena,91105,34.13946,-118.166649,37.0
1839-UMACK,1,United States,California,Pasadena,91106,34.139402,-118.128658,37.0
3030-YDNRM,1,United States,California,Pasadena,91107,34.159007,-118.087353,37.0
7321-KKSDU,1,United States,California,San Marino,91108,34.122671,-118.112911,37.0
8286-AFUYI,1,United States,California,Glendale,91203,34.153338,-118.262974,37.0
8356-WUAOJ,1,United States,California,Glendale,91205,34.13658,-118.245839,37.0
9350-ZXYJC,1,United States,California,La Crescenta,91214,34.239636,-118.245259,37.0
8958-JPTRR,1,United States,California,Calabasas,91302,34.130861,-118.68346,37.0
6959-GQEGV,1,United States,California,Canoga Park,91303,34.19829,-118.602203,37.0
3173-WSSUE,1,United States,California,Canoga Park,91304,34.224377,-118.632656,37.0
1265-HVPZB,1,United States,California,Winnetka,91306,34.209532,-118.577563,37.0
4115-UMJFQ,1,United States,California,West Hills,91307,34.199787,-118.68493,37.0
7369-TRPFD,1,United States,California,Chatsworth,91311,34.294142,-118.603883,37.0
1098-KFQEC,1,United States,California,Encino,91316,34.150354,-118.518292,37.0
7190-XHTWJ,1,United States,California,Newbury Park,91320,34.172071,-118.946262,111.0
5296-BFCYD,1,United States,California,San Fernando,91340,34.286131,-118.435969,37.0
9359-JANWS,1,United States,California,North Hills,91343,34.238802,-118.482296,37.0
3279-DYZQM,1,United States,California,Santa Clarita,91350,34.502432,-118.41459,37.0
9575-IWCAZ,1,United States,California,Valencia,91354,34.457005,-118.573726,37.0
7940-UQQUG,1,United States,California,Thousand Oaks,91360,34.214054,-118.88109,111.0
3961-SXAXY,1,United States,California,Thousand Oaks,91362,34.191842,-118.822796,111.0
7010-BRBUU,1,United States,California,Woodland Hills,91364,34.153733,-118.593408,37.0
3566-HJGPK,1,United States,California,Woodland Hills,91367,34.178068,-118.615714,37.0
3062-ICYZQ,1,United States,California,Oak Park,91377,34.19225,-118.776874,111.0
9938-PRCVK,1,United States,California,Stevenson Ranch,91381,34.364153,-118.615583,37.0
0973-KYVNF,1,United States,California,Castaic,91384,34.506627,-118.699048,37.0
5129-HHMZC,1,United States,California,Van Nuys,91401,34.178483,-118.431791,37.0
9637-CDTKZ,1,United States,California,Fallbrook,92028,33.362575,-117.299644,73.0
3946-JEWRQ,1,United States,California,Sherman Oaks,91403,34.147149,-118.463365,37.0
7873-CVMAW,1,United States,California,Van Nuys,91405,34.202494,-118.448048,37.0
0463-WZZKO,1,United States,California,Van Nuys,91406,34.195685,-118.490752,37.0
4524-QCSSM,1,United States,California,Encino,91436,34.152875,-118.486056,37.0
5832-EXGTT,1,United States,California,Burbank,91501,34.188339,-118.300942,37.0
2039-JONDJ,1,United States,California,Burbank,91504,34.213049,-118.317651,37.0
7217-JYHOQ,1,United States,California,Burbank,91505,34.174215,-118.345928,37.0
6695-FRVEC,1,United States,California,Burbank,91506,34.169706,-118.323548,37.0
9894-QMIMJ,1,United States,California,North Hollywood,91602,34.15136,-118.364786,37.0
8069-YQQAJ,1,United States,California,Studio City,91604,34.139082,-118.39275,37.0
3466-WAESX,1,United States,California,Rancho Cucamonga,91701,34.132275,-117.611478,71.0
9281-PKKZE,1,United States,California,Azusa,91702,34.174493,-117.87068,37.0
3638-VBZTA,1,United States,California,Baldwin Park,91706,34.098275,-117.967399,37.0
7459-IMVYU,1,United States,California,Chino Hills,91709,33.942895,-117.725644,71.0
8563-OYMQY,1,United States,California,Covina,91722,34.097345,-117.906736,37.0
0754-EEBDC,1,United States,California,Covina,91723,34.084747,-117.886844,37.0
5777-ZPQNC,1,United States,California,Covina,91724,34.08111,-117.853935,37.0
1951-IEYXM,1,United States,California,Rancho Cucamonga,91730,34.10097,-117.57882,71.0
3318-NMQXL,1,United States,California,El Monte,91731,34.079934,-118.046695,37.0
1022-RKXDR,1,United States,California,South El Monte,91733,34.04622,-118.053753,37.0
2361-FJWNO,1,United States,California,Rancho Cucamonga,91737,34.245289,-117.642503,71.0
2272-UOINI,1,United States,California,Rancho Cucamonga,91739,34.133809,-117.523724,71.0
8232-UTFOZ,1,United States,California,Glendora,91740,34.119363,-117.855059,37.0
3750-YHRYO,1,United States,California,Glendora,91741,34.14649,-117.849815,37.0
6637-KYRCV,1,United States,California,La Puente,91744,34.031441,-117.936436,37.0
5668-MEISB,1,United States,California,Hacienda Heights,91745,33.998471,-117.973758,37.0
0129-QMPDR,1,United States,California,La Puente,91746,34.038983,-117.991372,37.0
7188-CBBBA,1,United States,California,Rowland Heights,91748,33.976753,-117.897367,37.0
5356-CSVSQ,1,United States,California,La Verne,91750,34.144703,-117.770299,37.0
3221-CJMSG,1,United States,California,Mira Loma,91752,33.999992,-117.535395,65.0
2801-NISEI,1,United States,California,Mount Baldy,91759,34.231318,-117.662032,37.0
4623-ZKHLY,1,United States,California,Ontario,91762,34.057256,-117.667677,71.0
6732-VAILE,1,United States,California,Montclair,91763,34.072121,-117.698319,71.0
8201-AAXCB,1,United States,California,Ontario,91764,34.074087,-117.605618,71.0
7696-CFTAT,1,United States,California,Diamond Bar,91765,33.992416,-117.807874,37.0
2123-VSCOT,1,United States,California,Pomona,91767,34.083086,-117.737997,37.0
2018-QKYGT,1,United States,California,San Gabriel,91775,34.114772,-118.089431,37.0
2792-VPPET,1,United States,California,San Gabriel,91776,34.089927,-118.095645,37.0
7409-JURKQ,1,United States,California,Temple City,91780,34.101608,-118.055848,37.0
3247-MHJKM,1,United States,California,Upland,91784,34.141146,-117.655583,71.0
1964-SVLEA,1,United States,California,Upland,91786,34.105493,-117.660934,71.0
7297-DVYGA,1,United States,California,West Covina,91790,34.066964,-117.937007,37.0
2239-CGBUZ,1,United States,California,West Covina,91791,34.061634,-117.893169,37.0
0854-UYHZD,1,United States,California,West Covina,91792,34.024405,-117.898722,37.0
7243-LCGGZ,1,United States,California,Alhambra,91801,34.090925,-118.128164,37.0
8267-KFGYD,1,United States,California,Alhambra,91803,34.074736,-118.145959,37.0
4890-VMUAV,1,United States,California,Alpine,91901,32.827184,-116.703729,73.0
9261-WDCAF,1,United States,California,Bonita,91902,32.67117,-117.00232,73.0
3764-MNMOI,1,United States,California,Boulevard,91905,32.677097,-116.304991,73.0
7442-YGZFK,1,United States,California,Campo,91906,32.673483,-116.472863,73.0
8229-BUJHX,1,United States,California,Chula Vista,91911,32.607964,-117.059459,73.0
7449-HVPIV,1,United States,California,Chula Vista,91913,32.64164,-116.985026,73.0
5504-WSIUR,1,United States,California,Chula Vista,91914,32.688506,-116.938632,73.0
8466-PZBLH,1,United States,California,Descanso,91916,32.912664,-116.635387,73.0
8735-IJJEG,1,United States,California,Guatay,91931,32.857946,-116.561917,73.0
0564-MUUQK,1,United States,California,Imperial Beach,91932,32.579134,-117.119009,73.0
0701-RFGFI,1,United States,California,La Mesa,91941,32.759327,-116.99726,73.0
0019-EFAEP,1,United States,California,La Mesa,91942,32.782501,-117.01611,73.0
5619-PTMIK,1,United States,California,Lemon Grove,91945,32.733564,-117.033713,73.0
3737-XBQDD,1,United States,California,Mount Laguna,91948,32.830852,-116.444601,73.0
5882-CMAZQ,1,United States,California,National City,91950,32.67102,-117.095235,73.0
5846-QFDFI,1,United States,California,Pine Valley,91962,32.800671,-116.483363,73.0
4445-KWOKW,1,United States,California,Potrero,91963,32.619465,-116.593605,73.0
3511-APPBJ,1,United States,California,Spring Valley,91977,32.726627,-116.994608,73.0
7967-HYCDE,1,United States,California,Spring Valley,91978,32.730264,-116.950963,73.0
2430-RRYUW,1,United States,California,Tecate,91980,32.587557,-116.636816,73.0
5447-WZAFP,1,United States,California,Carlsbad,92008,33.148116,-117.306043,73.0
5110-CHOPY,1,United States,California,Carlsbad,92009,33.098018,-117.258203,73.0
4425-OWHWB,1,United States,California,El Cajon,92019,32.785165,-116.862648,73.0
7892-QVYKW,1,United States,California,El Cajon,92020,32.79697,-116.969082,73.0
9675-ICXCT,1,United States,California,El Cajon,92021,32.832706,-116.873258,73.0
4703-MQYKT,1,United States,California,Escondido,92025,33.081478,-117.033814,73.0
0602-DDUML,1,United States,California,Fallbrook,92028,33.362575,-117.299644,73.0
2208-MPXIO,1,United States,California,Escondido,92029,33.079834,-117.134275,73.0
1960-UYCNN,1,United States,California,Julian,92036,32.980678,-116.262854,73.0
3190-FZATL,1,United States,California,Lakeside,92040,32.909873,-116.906774,73.0
7336-RLLRH,1,United States,California,Oceanside,92054,33.351059,-117.420557,73.0
7710-JSYOA,1,United States,California,Pala,92059,33.384345,-117.072619,73.0
9885-MFVSU,1,United States,California,Poway,92064,32.984395,-117.013454,73.0
0607-MVMGC,1,United States,California,Ranchita,92066,33.215251,-116.53633,73.0
3365-SAIGS,1,United States,California,Rancho Santa Fe,92067,33.012751,-117.200617,73.0
8022-BECSI,1,United States,California,Santa Ysabel,92070,33.174725,-116.743329,73.0
9993-LHIEB,1,United States,California,Solana Beach,92075,33.001813,-117.263628,73.0
0266-CLZKZ,1,United States,California,San Marcos,92078,33.119028,-117.166036,73.0
3977-QCRSL,1,United States,California,Warner Springs,92086,33.323705,-116.626907,73.0
0017-DINOC,1,United States,California,Rancho Santa Fe,92091,32.99356,-117.207121,73.0
7639-OPLNG,1,United States,California,San Diego,92107,32.741852,-117.243453,73.0
1492-QGCLU,1,United States,California,San Diego,92109,32.787836,-117.232376,73.0
7328-OWMOM,1,United States,California,San Diego,92111,32.805518,-117.169052,73.0
